id,item_group_id,cost_of_goods_sold
9028,2,0.000 DKK
9032,2,0.000 DKK
9041,2,0.000 DKK
9035,2,0.000 DKK
9034,2,0.000 DKK
9036,2,0.000 DKK
9038,2,0.000 DKK
9039,2,0.000 DKK
9071,2,0.000 DKK
9044,2,0.000 DKK
9045,2,0.000 DKK
9048,2,0.000 DKK
9049,2,0.000 DKK
20749,2,0.000 DKK
9051,2,0.000 DKK
9052,2,0.000 DKK
9053,2,0.000 DKK
9055,2,0.000 DKK
9056,2,0.000 DKK
9057,2,0.000 DKK
9058,2,0.000 DKK
9059,2,0.000 DKK
20747,2,0.000 DKK
9062,2,0.000 DKK
9064,2,0.000 DKK
9066,2,0.000 DKK
9068,2,0.000 DKK
9069,2,0.000 DKK
9070,2,0.000 DKK
9072,2,0.000 DKK
9073,2,0.000 DKK
9074,2,0.000 DKK
9075,2,0.000 DKK
9076,2,0.000 DKK
9077,2,0.000 DKK
9082,2,0.000 DKK
9083,2,0.000 DKK
9084,2,0.000 DKK
9103,2,0.000 DKK
9104,2,0.000 DKK
9085,2,0.000 DKK
9088,2,0.000 DKK
9090,2,0.000 DKK
9097,2,0.000 DKK
9094,2,0.000 DKK
22559,2,0.000 DKK
9100,2,0.000 DKK
9101,2,0.000 DKK
10024,2,0.000 DKK
15765,2,0.000 DKK
9095,2,0.000 DKK
9105,2,0.000 DKK
11407,2,0.000 DKK
9107,2,0.000 DKK
9108,2,0.000 DKK
9109,2,0.000 DKK
9110,2,0.000 DKK
9111,2,0.000 DKK
9112,2,0.000 DKK
9114,2,0.000 DKK
9116,2,0.000 DKK
9117,2,0.000 DKK
9120,2,0.000 DKK
9121,2,0.000 DKK
9123,2,0.000 DKK
9124,2,0.000 DKK
9125,2,0.000 DKK
9126,2,0.000 DKK
9127,2,0.000 DKK
9128,2,0.000 DKK
9132,2,0.000 DKK
9133,2,0.000 DKK
Gavepapir-jul,2,0.000 DKK
9134,2,0.000 DKK
9136,2,0.000 DKK
9135,2,0.000 DKK
23645,2,0.000 DKK
9139,2,0.000 DKK
9140,2,0.000 DKK
9141,2,0.000 DKK
9142,2,0.000 DKK
9143,2,0.000 DKK
1015,2,0.000 DKK
9147,2,0.000 DKK
9148,2,0.000 DKK
9154,2,0.000 DKK
9158,2,0.000 DKK
9159,2,0.000 DKK
9160,2,0.000 DKK
9161,2,0.000 DKK
9162,2,0.000 DKK
9163,2,0.000 DKK
9165,2,0.000 DKK
9166,2,0.000 DKK
9167,2,0.000 DKK
9169,2,0.000 DKK
9170,2,0.000 DKK
9172,2,0.000 DKK
9999,2,0.000 DKK
9173,2,0.000 DKK
9175,2,0.000 DKK
9176,2,0.000 DKK
9177,2,0.000 DKK
9178,2,0.000 DKK
9180,2,0.000 DKK
9183,2,0.000 DKK
9184,2,0.000 DKK
9197,2,0.000 DKK
9198,2,0.000 DKK
9201,2,0.000 DKK
9202,2,0.000 DKK
9204,2,0.000 DKK
9430,2,0.000 DKK
9211,2,0.000 DKK
9212,2,0.000 DKK
10626,2,0.000 DKK
9213,2,0.000 DKK
9214,2,0.000 DKK
9216,2,0.000 DKK
9217,2,0.000 DKK
9219,2,0.000 DKK
9200,2,0.000 DKK
9222,2,0.000 DKK
9223,2,0.000 DKK
9224,2,0.000 DKK
9225,2,0.000 DKK
9226,2,0.000 DKK
9227,2,0.000 DKK
9254,2,0.000 DKK
9229,2,0.000 DKK
9228,2,0.000 DKK
9231,2,0.000 DKK
9232,2,0.000 DKK
9236,2,0.000 DKK
9237,2,0.000 DKK
9240,2,0.000 DKK
9241,2,0.000 DKK
9242,2,0.000 DKK
9243,2,0.000 DKK
9244,2,0.000 DKK
9245,2,0.000 DKK
98,2,0.000 DKK
9251,2,0.000 DKK
9252,2,0.000 DKK
9253,2,0.000 DKK
depositum,5,0.000 DKK
9256,2,0.000 DKK
9258,2,0.000 DKK
9255,2,0.000 DKK
9260,2,0.000 DKK
9262,2,0.000 DKK
9250,2,0.000 DKK
10009,2,0.000 DKK
10012,2,0.000 DKK
16570,2,0.000 DKK
10015,2,0.000 DKK
9268,2,0.000 DKK
9279,2,0.000 DKK
9267,2,0.000 DKK
9270,2,0.000 DKK
9286,2,0.000 DKK
9269,2,0.000 DKK
9247,2,0.000 DKK
15674,2,0.000 DKK
22076,2,0.000 DKK
15964,2,0.000 DKK
9292,2,0.000 DKK
14115,2,0.000 DKK
9296,2,0.000 DKK
9297,2,0.000 DKK
12322,2,0.000 DKK
12336,2,0.000 DKK
10178,2,0.000 DKK
19922,2,0.000 DKK
9311,2,0.000 DKK
9314,2,0.000 DKK
9315,2,0.000 DKK
9316,2,0.000 DKK
9317,2,0.000 DKK
9318,2,0.000 DKK
9319,2,0.000 DKK
9320,2,0.000 DKK
9321,2,0.000 DKK
9322,2,0.000 DKK
9324,2,0.000 DKK
9326,2,0.000 DKK
21907,2,0.000 DKK
9323,2,0.000 DKK
9313,2,0.000 DKK
9374,2,0.000 DKK
9335,2,0.000 DKK
9346,2,0.000 DKK
9347,2,0.000 DKK
9348,2,0.000 DKK
9349,2,0.000 DKK
9350,2,0.000 DKK
9351,2,0.000 DKK
9352,2,0.000 DKK
9353,2,0.000 DKK
9345,2,0.000 DKK
9355,2,0.000 DKK
9358,2,0.000 DKK
9361,2,0.000 DKK
9367,2,0.000 DKK
9370,2,0.000 DKK
9359,2,0.000 DKK
9373,2,0.000 DKK
9375,2,0.000 DKK
9377,2,0.000 DKK
9481,2,0.000 DKK
9340,2,0.000 DKK
9356,2,0.000 DKK
9380,2,0.000 DKK
9381,2,0.000 DKK
9382,2,0.000 DKK
9383,2,0.000 DKK
9384,2,0.000 DKK
9385,2,0.000 DKK
9387,2,0.000 DKK
9388,2,0.000 DKK
9389,2,0.000 DKK
9390,2,0.000 DKK
9391,2,0.000 DKK
9392,2,0.000 DKK
9394,2,0.000 DKK
9395,2,0.000 DKK
9397,2,0.000 DKK
9398,2,0.000 DKK
9409,2,0.000 DKK
9411,2,0.000 DKK
9413,2,0.000 DKK
9416,2,0.000 DKK
9418,2,0.000 DKK
12843,2,0.000 DKK
9434,2,0.000 DKK
9422,2,0.000 DKK
9423,2,0.000 DKK
12979,2,0.000 DKK
9425,2,0.000 DKK
9427,2,0.000 DKK
9428,2,0.000 DKK
9436,2,0.000 DKK
9433,2,0.000 DKK
9439,2,0.000 DKK
9437,2,0.000 DKK
9431,2,0.000 DKK
9440,2,0.000 DKK
9447,2,0.000 DKK
9448,2,0.000 DKK
9438,2,0.000 DKK
9449,2,0.000 DKK
12337,2,0.000 DKK
9443,2,0.000 DKK
12348,2,0.000 DKK
9445,2,0.000 DKK
9463,2,0.000 DKK
9468,2,0.000 DKK
9469,2,0.000 DKK
9470,2,0.000 DKK
9471,2,0.000 DKK
9472,2,0.000 DKK
9473,2,0.000 DKK
9474,2,0.000 DKK
9476,2,0.000 DKK
9477,2,0.000 DKK
9478,2,0.000 DKK
9479,2,0.000 DKK
9480,2,0.000 DKK
9467,2,0.000 DKK
9452,2,0.000 DKK
9482,2,0.000 DKK
9484,2,0.000 DKK
9485,2,0.000 DKK
9487,2,0.000 DKK
9489,2,0.000 DKK
9491,2,0.000 DKK
22554,2,0.000 DKK
9494,2,0.000 DKK
9495,2,0.000 DKK
9496,2,0.000 DKK
12250,2,0.000 DKK
9498,2,0.000 DKK
9499,2,0.000 DKK
9500,2,0.000 DKK
9501,2,0.000 DKK
9502,2,0.000 DKK
9503,2,0.000 DKK
9504,2,0.000 DKK
9505,2,0.000 DKK
9506,2,0.000 DKK
9507,2,0.000 DKK
9509,2,0.000 DKK
9510,2,0.000 DKK
9511,2,0.000 DKK
9512,2,0.000 DKK
9513,2,0.000 DKK
9515,2,0.000 DKK
12562,2,0.000 DKK
9520,2,0.000 DKK
9522,2,0.000 DKK
9523,2,0.000 DKK
9524,2,0.000 DKK
9528,2,0.000 DKK
9526,2,0.000 DKK
9527,2,0.000 DKK
9529,2,0.000 DKK
9530,2,0.000 DKK
9532,2,0.000 DKK
9534,2,0.000 DKK
9539,2,0.000 DKK
9541,2,0.000 DKK
9545,2,0.000 DKK
9550,2,0.000 DKK
9551,2,0.000 DKK
9552,2,0.000 DKK
9556,2,0.000 DKK
9555,2,0.000 DKK
9557,2,0.000 DKK
9560,2,0.000 DKK
9554,2,0.000 DKK
9562,2,0.000 DKK
9563,2,0.000 DKK
9564,2,0.000 DKK
9565,2,0.000 DKK
9549,2,0.000 DKK
9567,2,0.000 DKK
9568,2,0.000 DKK
9569,2,0.000 DKK
9575,2,0.000 DKK
9574,2,0.000 DKK
9571,2,0.000 DKK
9583,2,0.000 DKK
9584,2,0.000 DKK
9572,2,0.000 DKK
9586,2,0.000 DKK
9579,2,0.000 DKK
9576,2,0.000 DKK
9601,2,0.000 DKK
9602,2,0.000 DKK
9604,2,0.000 DKK
9605,2,0.000 DKK
9606,2,0.000 DKK
9607,2,0.000 DKK
9608,2,0.000 DKK
9609,2,0.000 DKK
9596,2,0.000 DKK
9612,2,0.000 DKK
9613,2,0.000 DKK
9594,2,0.000 DKK
9615,2,0.000 DKK
9616,2,0.000 DKK
9617,2,0.000 DKK
9620,2,0.000 DKK
9637,2,0.000 DKK
9631,2,0.000 DKK
9624,2,0.000 DKK
9626,2,0.000 DKK
9629,2,0.000 DKK
9632,2,0.000 DKK
9633,2,0.000 DKK
9634,2,0.000 DKK
9635,2,0.000 DKK
9638,2,0.000 DKK
9639,2,0.000 DKK
9641,2,0.000 DKK
9642,2,0.000 DKK
9661,2,0.000 DKK
9645,2,0.000 DKK
9646,2,0.000 DKK
9650,2,0.000 DKK
9648,2,0.000 DKK
9649,2,0.000 DKK
9643,2,0.000 DKK
9653,2,0.000 DKK
9657,2,0.000 DKK
9659,2,0.000 DKK
9660,2,0.000 DKK
9663,2,0.000 DKK
9652,2,0.000 DKK
9658,2,0.000 DKK
9664,2,0.000 DKK
9665,2,0.000 DKK
9667,2,0.000 DKK
9668,2,0.000 DKK
9669,2,0.000 DKK
9674,2,0.000 DKK
9677,2,0.000 DKK
9683,2,0.000 DKK
9684,2,0.000 DKK
9685,2,0.000 DKK
9687,2,0.000 DKK
9688,2,0.000 DKK
9689,2,0.000 DKK
9696,2,0.000 DKK
9694,2,0.000 DKK
9695,2,0.000 DKK
9698,2,0.000 DKK
9699,2,0.000 DKK
9700,2,0.000 DKK
9701,2,0.000 DKK
9702,2,0.000 DKK
19993,2,0.000 DKK
9692,2,0.000 DKK
9670,2,0.000 DKK
9705,2,0.000 DKK
9691,2,0.000 DKK
9706,2,0.000 DKK
9708,2,0.000 DKK
9714,2,0.000 DKK
9715,2,0.000 DKK
9716,2,0.000 DKK
9717,2,0.000 DKK
9718,2,0.000 DKK
9719,2,0.000 DKK
9711,2,0.000 DKK
9721,2,0.000 DKK
9722,2,0.000 DKK
9989,2,0.000 DKK
9728,2,0.000 DKK
9730,2,0.000 DKK
9734,2,0.000 DKK
NOTE,1,0.000 DKK
9748,2,0.000 DKK
9735,2,0.000 DKK
9753,2,0.000 DKK
9752,2,0.000 DKK
9748,2,0.000 DKK
9754,2,0.000 DKK
9756,2,0.000 DKK
9759,2,0.000 DKK
9757,2,0.000 DKK
9764,2,0.000 DKK
9762,2,0.000 DKK
9766,2,0.000 DKK
9773,2,0.000 DKK
9774,2,0.000 DKK
9777,2,0.000 DKK
1008,1,0.000 DKK
9760,2,0.000 DKK
9751,2,0.000 DKK
17825,2,0.000 DKK
9775,2,0.000 DKK
9780,2,0.000 DKK
9781,2,0.000 DKK
9782,2,0.000 DKK
9786,2,0.000 DKK
9785,2,0.000 DKK
9787,2,0.000 DKK
9791,2,0.000 DKK
9797,2,0.000 DKK
767057834403,2,0.000 DKK
9800,2,0.000 DKK
9793,2,0.000 DKK
9798,2,0.000 DKK
9789,2,0.000 DKK
19965,2,0.000 DKK
9804,2,0.000 DKK
9808,2,0.000 DKK
9809,2,0.000 DKK
9811,2,0.000 DKK
9814,2,0.000 DKK
9813,2,0.000 DKK
9815,2,0.000 DKK
9821,2,0.000 DKK
9823,2,0.000 DKK
9824,2,0.000 DKK
9825,2,0.000 DKK
9826,2,0.000 DKK
9827,2,0.000 DKK
9830,2,0.000 DKK
9831,2,0.000 DKK
9832,2,0.000 DKK
9833,2,0.000 DKK
9834,2,0.000 DKK
9836,2,0.000 DKK
9837,2,0.000 DKK
9829,2,0.000 DKK
9818,2,0.000 DKK
9817,2,0.000 DKK
9840,2,0.000 DKK
9841,2,0.000 DKK
9838,2,0.000 DKK
9846,2,0.000 DKK
9842,2,0.000 DKK
9855,2,0.000 DKK
9856,2,0.000 DKK
17890,2,0.000 DKK
9869,2,0.000 DKK
12771,2,0.000 DKK
9872,2,0.000 DKK
9873,2,0.000 DKK
9860,2,0.000 DKK
9868,2,0.000 DKK
20140,2,0.000 DKK
16405,2,0.000 DKK
19872,2,0.000 DKK
9849,2,0.000 DKK
21263,2,0.000 DKK
9956,2,0.000 DKK
Postpakke2-5,11,0.000 DKK
Fri,11,0.000 DKK
Postpakke 5-10,11,0.000 DKK
Postpakke 10-20,11,0.000 DKK
9933,2,0.000 DKK
9934,2,0.000 DKK
9952,2,0.000 DKK
9919,2,0.000 DKK
9918,2,0.000 DKK
9886,2,0.000 DKK
9884,2,0.000 DKK
9883,2,0.000 DKK
9882,2,0.000 DKK
9881,2,0.000 DKK
9879,2,0.000 DKK
9878,2,0.000 DKK
9877,2,0.000 DKK
9880,2,0.000 DKK
9936,2,0.000 DKK
9937,2,0.000 DKK
9938,2,0.000 DKK
9950,2,0.000 DKK
9941,2,0.000 DKK
9942,2,0.000 DKK
9943,2,0.000 DKK
9946,2,0.000 DKK
9947,2,0.000 DKK
9948,2,0.000 DKK
9951,2,0.000 DKK
9949,2,0.000 DKK
9953,2,0.000 DKK
9958,2,0.000 DKK
9962,2,0.000 DKK
9961,2,0.000 DKK
9960,2,0.000 DKK
9967,2,0.000 DKK
9968,2,0.000 DKK
9969,2,0.000 DKK
9970,2,0.000 DKK
9972,2,0.000 DKK
9959,2,0.000 DKK
9987,2,0.000 DKK
9990,2,0.000 DKK
9984,2,0.000 DKK
9985,2,0.000 DKK
9986,2,0.000 DKK
9980,2,0.000 DKK
9988,2,0.000 DKK
10001,2,0.000 DKK
10002,2,0.000 DKK
10016,2,0.000 DKK
10005,2,0.000 DKK
10003,2,0.000 DKK
10010,2,0.000 DKK
10008,2,0.000 DKK
10031,2,0.000 DKK
10038,2,0.000 DKK
10040,2,0.000 DKK
10048,2,0.000 DKK
10057,2,0.000 DKK
10060,2,0.000 DKK
10065,2,0.000 DKK
10069,2,0.000 DKK
10074,2,0.000 DKK
10075,2,0.000 DKK
10077,2,0.000 DKK
10082,2,0.000 DKK
3588,2,0.000 DKK
10080,2,0.000 DKK
10090,2,0.000 DKK
10091,2,0.000 DKK
10092,2,0.000 DKK
10094,2,0.000 DKK
10095,2,0.000 DKK
10097,2,0.000 DKK
10102,2,0.000 DKK
10103,2,0.000 DKK
10112,2,0.000 DKK
10115,2,0.000 DKK
10101,2,0.000 DKK
10117,2,0.000 DKK
20354,2,0.000 DKK
10116,2,0.000 DKK
10114,2,0.000 DKK
10113,2,0.000 DKK
10125,2,0.000 DKK
10137,2,0.000 DKK
print,1,0.000 DKK
10122,2,0.000 DKK
10133,2,0.000 DKK
10131,2,0.000 DKK
10136,2,0.000 DKK
10135,2,0.000 DKK
10134,2,0.000 DKK
13547,2,0.000 DKK
10140,2,0.000 DKK
10141,2,0.000 DKK
10143,2,0.000 DKK
10145,2,0.000 DKK
gavepapir1,2,0.000 DKK
10144,2,0.000 DKK
10148,2,0.000 DKK
10149,2,0.000 DKK
10153,2,0.000 DKK
10154,2,0.000 DKK
10157,2,0.000 DKK
10151,2,0.000 DKK
10160,2,0.000 DKK
10162,2,0.000 DKK
10164,2,0.000 DKK
10165,2,0.000 DKK
10158,2,0.000 DKK
10171,2,0.000 DKK
10166,2,0.000 DKK
10176,2,0.000 DKK
10180,2,0.000 DKK
10182,2,0.000 DKK
10184,2,0.000 DKK
10185,2,0.000 DKK
10222,2,0.000 DKK
10142,2,0.000 DKK
10187,2,0.000 DKK
10190,2,0.000 DKK
10196,2,0.000 DKK
10192,2,0.000 DKK
10194,2,0.000 DKK
10198,2,0.000 DKK
10199,2,0.000 DKK
10200,2,0.000 DKK
10202,2,0.000 DKK
10193,2,0.000 DKK
10205,2,0.000 DKK
10206,2,0.000 DKK
10209,2,0.000 DKK
19629,2,0.000 DKK
10211,2,0.000 DKK
10212,2,0.000 DKK
10213,2,0.000 DKK
10214,2,0.000 DKK
10215,2,0.000 DKK
10216,2,0.000 DKK
10223,2,0.000 DKK
10218,2,0.000 DKK
10219,2,0.000 DKK
10239,2,0.000 DKK
10234,2,0.000 DKK
office365,1,0.000 DKK
10237,2,0.000 DKK
10238,2,0.000 DKK
10243,2,0.000 DKK
10250,2,0.000 DKK
10242,2,0.000 DKK
10254,2,0.000 DKK
10255,2,0.000 DKK
10257,2,0.000 DKK
10258,2,0.000 DKK
10259,2,0.000 DKK
10260,2,0.000 DKK
10261,2,0.000 DKK
10262,2,0.000 DKK
10265,2,0.000 DKK
10267,2,0.000 DKK
10411,2,0.000 DKK
10268,2,0.000 DKK
10272,2,0.000 DKK
21614,2,0.000 DKK
10274,2,0.000 DKK
10275,2,0.000 DKK
10276,2,0.000 DKK
10277,2,0.000 DKK
10278,2,0.000 DKK
10269,2,0.000 DKK
10280,2,0.000 DKK
10288,2,0.000 DKK
10290,2,0.000 DKK
10291,2,0.000 DKK
10293,2,0.000 DKK
10307,2,0.000 DKK
10295,2,0.000 DKK
10308,2,0.000 DKK
10292,2,0.000 DKK
10303,2,0.000 DKK
10279,2,0.000 DKK
10305,2,0.000 DKK
10294,2,0.000 DKK
10314,2,0.000 DKK
10318,2,0.000 DKK
10319,2,0.000 DKK
10320,2,0.000 DKK
10321,2,0.000 DKK
10310,2,0.000 DKK
10323,2,0.000 DKK
10324,2,0.000 DKK
10325,2,0.000 DKK
10327,2,0.000 DKK
10329,2,0.000 DKK
10330,2,0.000 DKK
10331,2,0.000 DKK
10333,2,0.000 DKK
10338,2,0.000 DKK
10343,2,0.000 DKK
10342,2,0.000 DKK
10345,2,0.000 DKK
10337,2,0.000 DKK
10349,2,0.000 DKK
10352,2,0.000 DKK
10353,2,0.000 DKK
10354,2,0.000 DKK
10355,2,0.000 DKK
10356,2,0.000 DKK
10357,2,0.000 DKK
10358,2,0.000 DKK
10359,2,0.000 DKK
10360,2,0.000 DKK
10365,2,0.000 DKK
10366,2,0.000 DKK
10367,2,0.000 DKK
10369,2,0.000 DKK
10370,2,0.000 DKK
10371,2,0.000 DKK
10362,2,0.000 DKK
10373,2,0.000 DKK
10374,2,0.000 DKK
10378,2,0.000 DKK
10381,2,0.000 DKK
10382,2,0.000 DKK
10383,2,0.000 DKK
10385,2,0.000 DKK
10386,2,0.000 DKK
10387,2,0.000 DKK
10388,2,0.000 DKK
10389,2,0.000 DKK
10384,2,0.000 DKK
10392,2,0.000 DKK
10397,2,0.000 DKK
10398,2,0.000 DKK
10399,2,0.000 DKK
10400,2,0.000 DKK
10401,2,0.000 DKK
10402,2,0.000 DKK
10403,2,0.000 DKK
10404,2,0.000 DKK
10406,2,0.000 DKK
10408,2,0.000 DKK
10413,2,0.000 DKK
10410,2,0.000 DKK
10422,2,0.000 DKK
10412,2,0.000 DKK
10409,2,0.000 DKK
10424,2,0.000 DKK
10446,2,0.000 DKK
10435,2,0.000 DKK
10431,2,0.000 DKK
10433,2,0.000 DKK
10434,2,0.000 DKK
10449,2,0.000 DKK
10432,2,0.000 DKK
10438,2,0.000 DKK
10439,2,0.000 DKK
10441,2,0.000 DKK
10448,2,0.000 DKK
10427,2,0.000 DKK
10451,2,0.000 DKK
Europa1-1,16,0.000 DKK
Europa 2-1,16,218.060 DKK
Færø eco-1,16,0.000 DKK
Grøn eco-1,16,0.000 DKK
Færø-1,16,0.000 DKK
Grøn-1,16,0.000 DKK
Øvrig udland-1,1,0.000 DKK
10452,2,0.000 DKK
Europa1-5,16,254.100 DKK
Europa 2-5,16,0.000 DKK
Færø eco-5,16,0.000 DKK
Grøn eco-5,16,0.000 DKK
Færø-5,16,0.000 DKK
Grøn-5,16,0.000 DKK
Øvrig udland-5,16,477.710 DKK
Øvrig udland-10,16,0.000 DKK
Øvrig udland-15,16,0.000 DKK
Øvrig udland-20,16,0.000 DKK
Grøn-10,16,0.000 DKK
Grøn-15,16,0.000 DKK
Grøn-20,16,0.000 DKK
Færø-10,16,0.000 DKK
Færø-15,16,0.000 DKK
Færø-20,16,0.000 DKK
Grøn eco-10,16,0.000 DKK
Grøn eco-15,16,0.000 DKK
Grøn eco-20,16,0.000 DKK
Færø eco-10,16,0.000 DKK
Færø eco-15,16,0.000 DKK
Færø eco-20,16,0.000 DKK
Europa 2-10,16,455.530 DKK
Europa 2-15,16,0.000 DKK
Europa 2-20,16,0.000 DKK
Europa1-10,16,411.180 DKK
Europa1-15,16,0.000 DKK
Europa1-20,16,0.000 DKK
Værdifors DK - 500g,11,0.000 DKK
Værdifors DK - 1 kg,16,0.000 DKK
Værdifors DK - 5 kg,11,0.000 DKK
Værdifors DK - 10 kg,16,0.000 DKK
Værdifors DK - 15 kg,16,0.000 DKK
Værdifors DK - 20 kg,16,0.000 DKK
18270,2,0.000 DKK
10456,2,0.000 DKK
kør Give,1,0.000 DKK
kør Gadbjerg,1,0.000 DKK
arb-kør,1,0.000 DKK
10457,2,0.000 DKK
25823,2,0.000 DKK
10460,2,0.000 DKK
10461,2,0.000 DKK
10462,2,0.000 DKK
10463,2,0.000 DKK
10464,2,0.000 DKK
10465,2,0.000 DKK
10467,2,0.000 DKK
10468,2,0.000 DKK
10470,2,0.000 DKK
10474,2,0.000 DKK
10475,2,0.000 DKK
10476,2,0.000 DKK
10473,2,0.000 DKK
10478,2,0.000 DKK
10480,2,0.000 DKK
10482,2,0.000 DKK
10508,2,0.000 DKK
10484,2,0.000 DKK
10481,2,0.000 DKK
10486,2,0.000 DKK
10483,2,0.000 DKK
10491,2,0.000 DKK
10495,2,0.000 DKK
10497,2,0.000 DKK
10498,2,0.000 DKK
10499,2,0.000 DKK
13675,2,0.000 DKK
10502,2,0.000 DKK
10504,2,0.000 DKK
10505,2,0.000 DKK
10506,2,0.000 DKK
10507,2,0.000 DKK
10509,2,0.000 DKK
10510,2,0.000 DKK
10511,2,0.000 DKK
10516,2,0.000 DKK
10523,2,0.000 DKK
11794,2,0.000 DKK
10526,2,0.000 DKK
10527,2,0.000 DKK
10522,2,0.000 DKK
10520,2,0.000 DKK
17800,2,0.000 DKK
10534,2,0.000 DKK
10519,2,0.000 DKK
10535,2,0.000 DKK
10537,2,0.000 DKK
10538,2,0.000 DKK
10553,2,0.000 DKK
10542,2,0.000 DKK
10539,2,0.000 DKK
10515,2,0.000 DKK
10550,2,0.000 DKK
gavepapir2,2,0.000 DKK
10563,2,0.000 DKK
10557,2,0.000 DKK
10558,2,0.000 DKK
10565,2,0.000 DKK
10564,2,0.000 DKK
10571,2,0.000 DKK
10560,2,0.000 DKK
10574,2,0.000 DKK
10576,2,0.000 DKK
10561,2,0.000 DKK
10562,2,0.000 DKK
10555,2,0.000 DKK
10578,2,0.000 DKK
10579,2,0.000 DKK
10556,2,0.000 DKK
10541,2,0.000 DKK
15908,2,0.000 DKK
10580,2,0.000 DKK
10581,2,0.000 DKK
10583,2,0.000 DKK
10584,2,0.000 DKK
10588,2,0.000 DKK
10585,2,0.000 DKK
10594,2,0.000 DKK
10595,2,0.000 DKK
10596,2,0.000 DKK
10597,2,0.000 DKK
10603,2,0.000 DKK
10604,2,0.000 DKK
10605,2,0.000 DKK
10608,2,0.000 DKK
10609,2,0.000 DKK
10623,2,0.000 DKK
10615,2,0.000 DKK
10616,2,0.000 DKK
10619,2,0.000 DKK
10621,2,0.000 DKK
21238,2,0.000 DKK
10624,2,0.000 DKK
10625,2,0.000 DKK
10610,2,0.000 DKK
10620,2,0.000 DKK
12712,2,0.000 DKK
20201,2,0.000 DKK
10633,2,0.000 DKK
10634,2,0.000 DKK
10635,2,0.000 DKK
10637,2,0.000 DKK
10632,2,0.000 DKK
10639,2,0.000 DKK
10649,2,0.000 DKK
10650,2,0.000 DKK
10654,2,0.000 DKK
10655,2,0.000 DKK
10656,2,0.000 DKK
10630,2,0.000 DKK
10636,2,0.000 DKK
10660,2,0.000 DKK
10661,2,0.000 DKK
10664,2,0.000 DKK
10665,2,0.000 DKK
10662,2,0.000 DKK
10667,2,0.000 DKK
10668,2,0.000 DKK
10659,2,0.000 DKK
10658,2,0.000 DKK
10651,2,0.000 DKK
10653,2,0.000 DKK
10674,2,0.000 DKK
10675,2,0.000 DKK
10676,2,0.000 DKK
10677,2,0.000 DKK
10678,2,0.000 DKK
10679,2,0.000 DKK
10682,2,0.000 DKK
10691,2,0.000 DKK
10690,2,0.000 DKK
10693,2,0.000 DKK
10694,2,0.000 DKK
10680,2,0.000 DKK
10695,2,0.000 DKK
10697,2,0.000 DKK
10698,2,0.000 DKK
10699,2,0.000 DKK
10700,2,0.000 DKK
10710,2,0.000 DKK
10714,2,0.000 DKK
10716,2,0.000 DKK
10722,2,0.000 DKK
10719,2,0.000 DKK
10726,2,0.000 DKK
10725,2,0.000 DKK
10720,2,0.000 DKK
10733,2,0.000 DKK
10721,2,0.000 DKK
10734,2,0.000 DKK
10735,2,0.000 DKK
20737,2,0.000 DKK
25137,2,0.000 DKK
10736,2,0.000 DKK
10737,2,0.000 DKK
10724,2,0.000 DKK
10718,2,0.000 DKK
10738,2,0.000 DKK
10740,2,0.000 DKK
10741,2,0.000 DKK
10743,2,0.000 DKK
10742,2,0.000 DKK
10744,2,0.000 DKK
10765,2,0.000 DKK
10767,2,0.000 DKK
10769,2,0.000 DKK
10770,2,0.000 DKK
10771,2,0.000 DKK
10774,2,0.000 DKK
13179,2,0.000 DKK
10777,2,0.000 DKK
17517,2,0.000 DKK
10781,2,0.000 DKK
22454,2,0.000 DKK
10784,2,0.000 DKK
10785,2,0.000 DKK
10791,2,0.000 DKK
10792,2,0.000 DKK
10793,2,0.000 DKK
10797,2,0.000 DKK
10799,2,0.000 DKK
Pas ikke i brug mere,1,0.000 DKK
11416,2,0.000 DKK
10809,2,0.000 DKK
10813,2,0.000 DKK
19847,2,0.000 DKK
10815,2,0.000 DKK
10820,2,0.000 DKK
10824,2,0.000 DKK
21239,2,0.000 DKK
10825,2,0.000 DKK
10828,2,0.000 DKK
10829,2,0.000 DKK
10831,2,0.000 DKK
10832,2,0.000 DKK
19848,2,0.000 DKK
18202,2,0.000 DKK
10839,2,0.000 DKK
10833,2,0.000 DKK
10842,2,0.000 DKK
10850,2,0.000 DKK
10851,2,0.000 DKK
10854,2,0.000 DKK
10849,2,0.000 DKK
10857,2,0.000 DKK
10858,2,0.000 DKK
10859,2,0.000 DKK
10860,2,0.000 DKK
10864,2,0.000 DKK
10865,2,0.000 DKK
10868,2,0.000 DKK
10869,2,0.000 DKK
10870,2,0.000 DKK
10890,2,0.000 DKK
10873,2,0.000 DKK
10874,2,0.000 DKK
10884,2,0.000 DKK
10886,2,0.000 DKK
10885,2,0.000 DKK
10889,2,0.000 DKK
10891,2,0.000 DKK
18204,2,0.000 DKK
10883,2,0.000 DKK
10880,2,0.000 DKK
10887,2,0.000 DKK
10898,2,0.000 DKK
10896,2,0.000 DKK
22057,2,0.000 DKK
18212,2,0.000 DKK
10913,2,0.000 DKK
10914,2,0.000 DKK
10916,2,0.000 DKK
10918,2,0.000 DKK
10921,2,0.000 DKK
19249,2,0.000 DKK
10927,2,0.000 DKK
10934,2,0.000 DKK
10936,2,0.000 DKK
25465,2,0.000 DKK
10946,2,0.000 DKK
10947,2,0.000 DKK
